Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW	CAL	CAL	CAL	CAL
No unit	No unit	No unit	No unit	mSecs	deg/sec*	deg/sec*	deg/sec*
14753	1857	1830	1859	2450,22583007813	4,76190476190476	-5,12820512820513	-5,86080586080586
14913	1858	1829	1857	2455,10864257813	5,12820512820513	-5,49450549450549	-5,12820512820513
15073	1857	1830	1860	2459,99145507813	4,76190476190476	-5,12820512820513	-6,22710622710623
15233	1857	1829	1859	2464,87426757813	5,12820512820513	-5,12820512820513	-5,86080586080586
15393	1856	1828	1857	2469,75708007813	5,49450549450549	-4,76190476190476	-5,12820512820513
15553	1856	1829	1858	2474,63989257813	5,12820512820513	-4,76190476190476	-5,49450549450549
15713	1858	1831	1861	2479,52270507813	4,3956043956044	-5,49450549450549	-6,59340659340659
15873	1858	1831	1861	2484,40551757813	4,3956043956044	-5,49450549450549	-6,59340659340659
16033	1856	1828	1858	2489,28833007813	5,49450549450549	-4,76190476190476	-5,49450549450549
16193	1856	1828	1857	2494,17114257813	5,49450549450549	-4,76190476190476	-5,12820512820513
16353	1857	1830	1859	2499,05395507813	4,76190476190476	-5,12820512820513	-5,86080586080586
16513	1856	1828	1858	2503,93676757813	5,49450549450549	-4,76190476190476	-5,49450549450549
16673	1857	1829	1859	2508,81958007813	5,12820512820513	-5,12820512820513	-5,86080586080586
16833	1857	1830	1859	2513,70239257813	4,76190476190476	-5,12820512820513	-5,86080586080586
16993	1855	1829	1859	2518,58520507813	5,12820512820513	-4,3956043956044	-5,86080586080586
17153	1856	1828	1858	2523,46801757813	5,49450549450549	-4,76190476190476	-5,49450549450549
17313	1855	1829	1858	2528,35083007813	5,12820512820513	-4,3956043956044	-5,49450549450549
17473	1856	1829	1858	2533,23364257813	5,12820512820513	-4,76190476190476	-5,49450549450549
17633	1855	1828	1858	2538,11645507813	5,49450549450549	-4,3956043956044	-5,49450549450549
17793	1856	1828	1858	2542,99926757813	5,49450549450549	-4,76190476190476	-5,49450549450549
17953	1857	1827	1858	2547,88208007813	5,86080586080586	-5,12820512820513	-5,49450549450549
18113	1856	1829	1859	2552,76489257813	5,12820512820513	-4,76190476190476	-5,86080586080586
18273	1857	1828	1858	2557,64770507813	5,49450549450549	-5,12820512820513	-5,49450549450549
18433	1857	1829	1859	2562,53051757813	5,12820512820513	-5,12820512820513	-5,86080586080586
18593	1856	1831	1860	2567,41333007813	4,3956043956044	-4,76190476190476	-6,22710622710623
18753	1856	1828	1857	2572,29614257813	5,49450549450549	-4,76190476190476	-5,12820512820513
18913	1855	1828	1857	2577,17895507813	5,49450549450549	-4,3956043956044	-5,12820512820513
19073	1856	1828	1858	2582,06176757813	5,49450549450549	-4,76190476190476	-5,49450549450549
19233	1856	1828	1858	2586,94458007813	5,49450549450549	-4,76190476190476	-5,49450549450549
19393	1858	1829	1859	2591,82739257813	5,12820512820513	-5,49450549450549	-5,86080586080586
19553	1856	1829	1858	2596,71020507813	5,12820512820513	-4,76190476190476	-5,49450549450549
19713	1856	1829	1859	2601,59301757813	5,12820512820513	-4,76190476190476	-5,86080586080586
19873	1856	1829	1858	2606,47583007813	5,12820512820513	-4,76190476190476	-5,49450549450549
20033	1857	1829	1856	2611,35864257813	5,12820512820513	-5,12820512820513	-4,76190476190476
20193	1857	1829	1859	2616,24145507813	5,12820512820513	-5,12820512820513	-5,86080586080586
20353	1857	1830	1859	2621,12426757813	4,76190476190476	-5,12820512820513	-5,86080586080586
20513	1858	1831	1858	2626,00708007813	4,3956043956044	-5,49450549450549	-5,49450549450549
20673	1857	1829	1860	2630,88989257813	5,12820512820513	-5,12820512820513	-6,22710622710623
20833	1858	1828	1856	2635,77270507813	5,49450549450549	-5,49450549450549	-4,76190476190476
20993	1858	1831	1860	2640,65551757813	4,3956043956044	-5,49450549450549	-6,22710622710623
21153	1857	1829	1859	2645,53833007813	5,12820512820513	-5,12820512820513	-5,86080586080586
21313	1856	1828	1858	2650,42114257813	5,49450549450549	-4,76190476190476	-5,49450549450549
21473	1855	1830	1858	2655,30395507813	4,76190476190476	-4,3956043956044	-5,49450549450549
21633	1856	1828	1857	2660,18676757813	5,49450549450549	-4,76190476190476	-5,12820512820513
21793	1857	1830	1860	2665,06958007813	4,76190476190476	-5,12820512820513	-6,22710622710623
21953	1857	1830	1859	2669,95239257813	4,76190476190476	-5,12820512820513	-5,86080586080586
22113	1856	1829	1859	2674,83520507813	5,12820512820513	-4,76190476190476	-5,86080586080586
22273	1856	1828	1858	2679,71801757813	5,49450549450549	-4,76190476190476	-5,49450549450549
22433	1856	1828	1858	2684,60083007813	5,49450549450549	-4,76190476190476	-5,49450549450549
22593	1857	1828	1858	2689,48364257813	5,49450549450549	-5,12820512820513	-5,49450549450549
22753	1855	1828	1859	2694,36645507813	5,49450549450549	-4,3956043956044	-5,86080586080586
22913	1857	1826	1859	2699,24926757813	6,22710622710623	-5,12820512820513	-5,86080586080586
