Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X*	Accelerometer Y*	Accelerometer Z*
uncalibrated	uncalibrated	uncalibrated	uncalibrated
no units	no units	no units	no units
94500898	1926	2162	2587
94501058	2029	2209	2573
94501218	1991	2157	2589
94501378	1975	2150	2608
94501538	1959	2152	2598
94501698	1968	2148	2614
94501858	1953	2150	2577
94502018	1959	2160	2604
94502178	1958	2154	2601
94502338	1948	2148	2599
94502498	1974	2169	2604
94502658	1953	2149	2599
94502818	1958	2149	2595
94502978	1918	2119	2607
94503138	1929	2147	2602
94503298	1950	2152	2602
94503458	1953	2134	2597
94503618	1999	2188	2593
94503778	1963	2154	2603
94503938	1984	2161	2602
94504098	1949	2155	2602
94504258	1940	2138	2592
94504418	1973	2155	2592
94504578	1983	2165	2602
94504738	1979	2173	2606
94504898	1975	2148	2582
94505058	1979	2158	2604
94505218	1947	2151	2600
94505378	1951	2132	2614
94505538	1967	2147	2603
94505698	1963	2145	2592
94505858	1965	2162	2587
94506018	1959	2155	2588
94506178	1960	2152	2601
94506338	1976	2158	2604
94506498	1959	2154	2603
94506658	1966	2147	2597
94506818	1957	2140	2602
94506978	1951	2146	2585
94507138	1965	2141	2612
94507298	1969	2144	2595
94507458	1950	2152	2606
94507618	1961	2152	2602
94507778	1973	2147	2593
94507938	1954	2146	2609
94508098	1963	2158	2593
94508258	1957	2146	2599
94508418	1966	2152	2598
94508578	1972	2154	2595
94508738	1957	2146	2590
94508898	1961	2145	2592
94509058	1981	2153	2601
94509218	1965	2164	2589
94509378	1974	2146	2609
94509538	1963	2143	2594
94509698	1951	2159	2587
94509858	1968	2150	2602
94510018	1959	2149	2577
94510178	1967	2158	2586
94510338	1959	2153	2599
94510498	1943	2135	2593
94510658	1954	2156	2589
94510818	1969	2150	2599
94510978	1964	2151	2587
94511138	1969	2150	2583
94511298	1954	2156	2599
94511458	1959	2160	2594
94511618	1970	2147	2604
94511778	1959	2162	2605
94511938	1961	2149	2596
94512098	1953	2153	2607
94512258	1970	2143	2584
94512418	1963	2147	2586
94512578	1966	2154	2604
94512738	1963	2152	2594
94512898	1959	2150	2586
94513058	1955	2154	2588
94513218	1970	2146	2602
94513378	1954	2149	2597
94513538	1963	2146	2596
94513698	1958	2148	2586
94513858	1953	2146	2614
94514018	1959	2155	2598
94514178	1962	2147	2605
94514338	1956	2147	2596
94514498	1961	2139	2597
94514658	1960	2149	2591
94514818	1957	2141	2607
94514978	1971	2158	2593
94515138	1971	2155	2595
94515298	1967	2153	2590
94515458	1969	2153	2592
94515618	1960	2150	2593
94515778	1951	2146	2595
94515938	1950	2143	2611
94516098	1964	2147	2597
94516258	1968	2144	2606
94516418	1970	2147	2599
94516578	1945	2154	2596
94516738	1955	2154	2603
94516898	1962	2131	2600
94517058	1972	2163	2601
94517218	1959	2153	2599
94517378	1971	2163	2598
94517538	1938	2149	2594
94517698	1935	2131	2592
94517858	1981	2150	2608
94518018	1969	2153	2604
94518178	1966	2147	2598
94518338	1978	2142	2587
94518498	1971	2147	2600
94518658	1963	2161	2597
94518818	1960	2149	2593
94518978	1964	2157	2595
94519138	1962	2154	2585
94519298	1944	2172	2612
94519458	1961	2158	2610
94519618	1978	2159	2604
94519778	1959	2154	2599
94519938	1952	2149	2608
94520098	1957	2123	2591
94520258	1951	2156	2601
94520418	1963	2155	2600
94520578	1961	2151	2591
94520738	1951	2155	2585
94520898	1964	2158	2591
94521058	1978	2145	2590
94521218	1966	2144	2605
94521378	1953	2155	2596
94521538	1956	2150	2603
94521698	1966	2152	2609
94521858	1977	2146	2605
94522018	1948	2146	2602
94522178	1962	2152	2587
94522338	1950	2163	2604
94522498	1959	2147	2591
94522658	1959	2154	2589
94522818	1957	2153	2605
94522978	1963	2161	2603
94523138	1974	2150	2607
94523298	1957	2148	2620
94523458	1950	2154	2608
94523618	1967	2165	2591
94523778	1965	2153	2584
94523938	1961	2158	2602
94524098	1969	2151	2595
94524258	1968	2154	2597
94524418	1954	2166	2604
94524578	1961	2148	2578
94524738	1967	2157	2603
94524898	1955	2146	2599
94525058	1964	2150	2600
94525218	1958	2149	2592
94525378	1961	2142	2602
94525538	1956	2157	2601
94525698	1962	2160	2600
94525858	1963	2137	2611
94526018	1968	2141	2615
94526178	1975	2151	2595
94526338	1958	2155	2588
94526498	1953	2131	2617
94526658	1988	2147	2604
94526818	1956	2143	2603
94526978	1968	2135	2601
94527138	1963	2149	2598
94527298	1963	2158	2590
94527458	1970	2149	2590
94527618	1954	2144	2592
94527778	1971	2148	2601
94527938	1959	2167	2601
94528098	1955	2156	2590
94528258	1966	2148	2597
94528418	1961	2150	2604
94528578	1970	2163	2591
94528738	1951	2144	2613
94528898	1977	2150	2591
94529058	1965	2150	2600
94529218	1964	2142	2607
94529378	1966	2155	2581
94529538	1969	2150	2591
94529698	1964	2163	2598
94529858	1971	2149	2596
94530018	1968	2165	2602
94530178	1959	2147	2605
94530338	1972	2151	2587
94530498	1966	2148	2586
94530658	1968	2141	2594
94530818	1969	2156	2587
94530978	1955	2159	2600
94531138	1963	2162	2600
94531298	1960	2162	2586
94531458	1961	2160	2588
94531618	1966	2168	2616
94531778	1957	2148	2588
94531938	1977	2158	2597
94532098	1967	2144	2595
94532258	1968	2140	2600
94532418	1978	2161	2599
94532578	1964	2172	2603
94532738	1954	2146	2593
94532898	1958	2161	2587
94533058	1955	2153	2607
94533218	1979	2155	2606
94533378	1963	2152	2609
94533538	1958	2153	2600
94533698	1963	2147	2604
94533858	1961	2147	2594
94534018	1954	2156	2597
94534178	1965	2148	2599
94534338	1967	2151	2610
94534498	1965	2160	2601
94534658	1966	2156	2600
94534818	1964	2153	2606
94534978	1976	2154	2612
94535138	1973	2166	2601
94535298	1966	2133	2594
94535458	1958	2165	2594
94535618	1965	2166	2598
94535778	1975	2150	2607
94535938	1962	2165	2586
94536098	1967	2156	2601
94536258	1976	2155	2588
94536418	1958	2160	2597
94536578	1952	2153	2608
94536738	1971	2148	2595
94536898	1963	2130	2589
94537058	1967	2167	2593
94537218	1958	2151	2603
94537378	1974	2151	2602
94537538	1967	2154	2603
94537698	1952	2163	2610
94537858	1962	2149	2602
94538018	1963	2151	2589
94538178	1962	2159	2604
94538338	1959	2149	2586
94538498	1958	2151	2588
94538658	1962	2146	2604
94538818	1974	2164	2597
94538978	1965	2140	2607
94539138	1965	2152	2594
94539298	1956	2146	2594
94539458	1969	2157	2594
94539618	1960	2149	2616
94539778	1954	2168	2606
94539938	1817	2114	2585
94540098	1998	2171	2603
94540258	1969	2136	2587
94540418	2008	2169	2598
94540578	1964	2135	2590
94540738	1963	2144	2599
94540898	1954	2153	2595
94541058	1964	2159	2587
94541218	1971	2149	2589
94541378	1977	2152	2593
94541538	1951	2149	2609
94541698	1959	2170	2612
94541858	1962	2159	2601
94542018	1963	2157	2587
94542178	1965	2149	2618
94542338	1965	2143	2577
94542498	1973	2160	2597
94542658	1962	2160	2604
94542818	1969	2145	2602
94542978	1966	2143	2596
94543138	1953	2154	2596
94543298	1947	2163	2605
94543458	1973	2152	2615
94543618	1976	2154	2591
94543778	1974	2153	2596
94543938	1957	2155	2587
94544098	1965	2159	2590
94544258	1952	2151	2592
94544418	1964	2159	2606
94544578	1950	2148	2601
94544738	1973	2150	2611
94544898	1975	2144	2600
94545058	1972	2151	2599
94545218	1967	2144	2603
94545378	1968	2151	2582
94545538	1966	2141	2588
94545698	1963	2154	2584
94545858	1962	2138	2602
94546018	1965	2154	2595
94546178	1959	2161	2589
94546338	1958	2148	2608
94546498	1965	2165	2608
94546658	1958	2149	2580
94546818	1959	2151	2604
94546978	1952	2149	2605
94547138	1961	2158	2585
94547298	1964	2155	2600
94547458	1969	2155	2605
94547618	1955	2153	2596
94547778	1967	2167	2607
94547938	1968	2158	2588
94548098	1967	2139	2584
94548258	1960	2165	2583
94548418	1956	2152	2605
94548578	1960	2143	2596
94548738	1969	2154	2593
94548898	1976	2152	2600
94549058	1964	2151	2586
94549218	1969	2153	2601
94549378	1962	2151	2597
94549538	1958	2144	2609
94549698	1970	2146	2599
94549858	1964	2150	2594
94550018	1958	2150	2587
94550178	1959	2153	2609
94550338	1960	2147	2596
94550498	1961	2159	2607
94550658	1979	2137	2599
94550818	1980	2168	2592
94550978	1968	2157	2593
94551138	1951	2139	2598
94551298	1969	2151	2605
94551458	1958	2144	2582
94551618	1967	2164	2604
94551778	1969	2139	2607
94551938	1958	2151	2610
94552098	1969	2154	2590
94552258	1967	2157	2617
94552418	1963	2148	2597
94552578	1964	2162	2613
94552738	1963	2153	2594
94552898	1959	2148	2605
94553058	1958	2151	2603
94553218	1970	2155	2601
94553378	1975	2144	2595
94553538	1973	2158	2603
94553698	1960	2156	2599
94553858	1963	2151	2591
94554018	1968	2160	2600
94554178	1970	2156	2601
94554338	1966	2155	2606
94554498	1971	2150	2595
94554658	1958	2144	2598
94554818	1973	2154	2592
94554978	1973	2154	2592
94555138	1965	2154	2605
94555298	1962	2157	2591
94555458	1968	2161	2607
94555618	1971	2155	2593
94555778	1959	2140	2605
94555938	1975	2151	2586
94556098	1964	2149	2610
94556258	1975	2144	2600
94556418	1960	2152	2585
94556578	1959	2162	2608
94556738	1966	2155	2596
94556898	1958	2161	2608
94557058	1976	2154	2593
94557218	1965	2144	2595
94557378	1971	2146	2598
94557538	1957	2141	2593
94557698	1972	2155	2592
94557858	1970	2149	2602
94558018	1952	2148	2593
94558178	1963	2157	2599
94558338	1960	2150	2598
94558498	1973	2162	2606
94558658	1967	2146	2602
94558818	1975	2135	2602
94558978	1974	2144	2588
94559138	1973	2152	2600
94559298	1961	2147	2600
94559458	1957	2153	2600
94559618	1958	2145	2593
94559778	1978	2143	2594
94559938	1955	2153	2594
94560098	1963	2159	2599
94560258	1944	2131	2595
94560418	1962	2153	2584
94560578	1959	2155	2612
94560738	1968	2158	2612
94560898	1959	2149	2586
94561058	1953	2135	2604
94561218	1964	2148	2598
94561378	1966	2150	2602
94561538	1967	2150	2590
94561698	1967	2154	2600
94561858	1974	2161	2593
94562018	1955	2142	2593
94562178	1969	2144	2598
94562338	1965	2150	2607
94562498	1959	2153	2595
94562658	1962	2163	2600
94562818	1966	2140	2594
94562978	1972	2144	2593
94563138	1967	2171	2614
94563298	1971	2146	2591
94563458	1972	2161	2596
94563618	1970	2156	2598
94563778	1959	2155	2612
94563938	1959	2139	2592
94564098	1960	2150	2595
94564258	1967	2156	2590
94564418	1956	2152	2596
94564578	1964	2147	2585
94564738	1961	2156	2604
94564898	1957	2158	2596
94565058	1954	2156	2593
94565218	1961	2147	2592
94565378	1966	2143	2601
94565538	1963	2149	2601
94565698	1963	2173	2600
94565858	1960	2140	2591
94566018	1974	2150	2590
94566178	1960	2144	2601
94566338	1967	2146	2588
94566498	1951	2162	2587
94566658	1965	2154	2584
94566818	1965	2160	2602
94566978	1963	2150	2597
94567138	1977	2154	2598
94567298	1967	2146	2603
94567458	1977	2158	2590
94567618	1968	2142	2585
94567778	1974	2144	2601
94567938	1979	2150	2596
94568098	1958	2161	2599
94568258	1954	2145	2601
94568418	1966	2140	2602
94568578	1967	2134	2606
94568738	1975	2157	2616
94568898	1961	2141	2598
94569058	1954	2154	2599
94569218	1968	2161	2587
94569378	1968	2151	2602
94569538	1964	2155	2607
94569698	1956	2148	2599
94569858	1967	2149	2616
94570018	1959	2153	2585
94570178	1954	2146	2599
94570338	1967	2146	2600
94570498	1951	2154	2591
94570658	1975	2149	2609
94570818	1965	2161	2595
94570978	1973	2158	2606
94571138	1966	2156	2608
94571298	1960	2148	2605
94571458	1950	2150	2607
94571618	1954	2165	2596
94571778	1982	2157	2593
94571938	1962	2139	2598
94572098	1971	2153	2585
94572258	1969	2152	2603
94572418	1964	2148	2587
94572578	1969	2139	2594
94572738	1961	2151	2593
94572898	1968	2151	2604
94573058	1970	2155	2593
94573218	1971	2155	2595
94573378	1967	2141	2586
94573538	1956	2156	2594
94573698	1964	2154	2605
94573858	1984	2144	2613
94574018	1957	2150	2608
94574178	1964	2162	2595
94574338	1961	2154	2602
94574498	1969	2160	2609
94574658	1975	2154	2596
94574818	1965	2163	2604
94574978	1965	2153	2587
94575138	1967	2145	2600
94575298	1966	2160	2608
94575458	1976	2138	2600
94575618	1967	2142	2606
94575778	1965	2136	2606
94575938	1961	2150	2594
94576098	1975	2154	2596
94576258	1951	2157	2590
94576418	1972	2156	2599
94576578	1952	2155	2598
94576738	1980	2160	2589
94576898	1977	2139	2606
94577058	1968	2162	2605
94577218	1971	2155	2586
94577378	1958	2150	2600
94577538	1955	2150	2594
94577698	1976	2156	2573
94577858	1942	2134	2597
94578018	1966	2164	2595
94578178	1963	2143	2582
94578338	1959	2156	2592
94578498	1967	2139	2601
94578658	1966	2152	2589
94578818	1958	2152	2600
94578978	1957	2145	2598
94579138	1969	2143	2609
94579298	1962	2161	2595
94579458	1967	2150	2605
94579618	1973	2146	2598
94579778	1967	2157	2590
94579938	1967	2166	2588
94580098	1954	2153	2596
94580258	1963	2133	2593
94580418	1975	2149	2600
94580578	1951	2148	2593
94580738	1987	2134	2616
94580898	1965	2154	2596
94581058	1982	2158	2601
94581218	1962	2155	2580
94581378	1953	2152	2602
94581538	1988	2174	2603
94581698	1954	2160	2597
94581858	1974	2149	2594
94582018	1960	2144	2590
94582178	1971	2154	2600
94582338	1961	2144	2594
94582498	1958	2158	2603
94582658	1960	2155	2588
94582818	1964	2156	2615
94582978	1973	2161	2592
94583138	1969	2152	2593
94583298	1971	2136	2605
94583458	1961	2158	2599
94583618	1960	2153	2594
94583778	1962	2153	2593
94583938	1959	2158	2594
94584098	1964	2141	2598
94584258	1960	2140	2590
94584418	1969	2151	2594
94584578	1969	2159	2595
94584738	1965	2157	2599
94584898	1967	2151	2601
94585058	1978	2145	2595
94585218	1962	2148	2590
94585378	1971	2148	2595
94585538	1959	2148	2605
94585698	1966	2170	2597
94585858	1981	2161	2592
94586018	1955	2149	2587
94586178	1962	2152	2591
94586338	1978	2148	2595
94586498	1952	2153	2600
94586658	1968	2145	2605
94586818	1966	2146	2603
94586978	1973	2144	2592
94587138	1966	2159	2599
94587298	1963	2142	2602
94587458	1973	2151	2592
94587618	1959	2148	2597
94587778	1968	2142	2589
94587938	1973	2169	2611
94588098	1973	2150	2599
94588258	1969	2151	2610
94588418	1953	2148	2580
94588578	1965	2158	2591
94588738	1965	2152	2621
94588898	1972	2150	2608
94589058	1954	2148	2598
94589218	1965	2157	2584
94589378	1961	2154	2593
94589538	1965	2175	2597
94589698	1958	2156	2597
94589858	1968	2160	2595
94590018	1964	2154	2596
94590178	1950	2149	2596
94590338	1956	2154	2597
94590498	1960	2150	2594
94590658	1966	2158	2603
94590818	1959	2154	2595
94590978	1961	2147	2599
94591138	1959	2161	2598
94591298	1957	2150	2595
94591458	1951	2151	2594
94591618	1961	2163	2594
94591778	1959	2162	2594
94591938	1979	2151	2577
94592098	1963	2140	2589
94592258	1968	2152	2606
94592418	1967	2144	2595
94592578	1968	2150	2604
94592738	1975	2151	2599
94592898	1963	2151	2597
94593058	1968	2151	2602
94593218	1983	2150	2596
94593378	1964	2163	2594
94593538	1981	2155	2601
94593698	1975	2170	2590
94593858	1962	2152	2600
94594018	1977	2150	2608
94594178	1971	2153	2596
94594338	1962	2155	2603
94594498	1967	2150	2593
94594658	1965	2148	2584
94594818	1962	2162	2597
94594978	1973	2151	2608
94595138	1962	2138	2602
94595298	1960	2150	2606
94595458	1966	2140	2597
94595618	1963	2147	2597
94595778	1969	2148	2597
94595938	1967	2154	2604
94596098	1975	2139	2596
94596258	1974	2153	2587
94596418	1961	2160	2607
94596578	1972	2142	2599
94596738	1970	2144	2610
94596898	1983	2150	2611
94597058	1965	2154	2604
94597218	1969	2160	2613
94597378	1960	2146	2593
94597538	1965	2157	2593
94597698	1958	2148	2601
94597858	1967	2150	2594
94598018	1961	2148	2600
94598178	1968	2154	2601
94598338	1938	2202	2599
94598498	1972	2160	2598
94598658	2010	2083	2599
94598818	2008	2182	2613
94598978	2038	2136	2599
94599138	1977	2152	2612
94599298	1940	2160	2582
94599458	1914	2158	2586
94599618	1964	2143	2596
94599778	1968	2164	2590
94599938	1950	2175	2610
94600098	1950	2183	2613
94600258	1874	2196	2591
94600418	1983	2137	2614
94600578	1936	2174	2604
94600738	1939	2153	2607
94600898	1931	2160	2590
94601058	1947	2164	2624
94601218	1977	2101	2619
94601378	2002	2115	2651
94601538	1964	2114	2656
94601698	1950	2116	2669
94601858	1920	2109	2673
94602018	1897	2126	2667
94602178	1917	2090	2736
94602338	1936	2099	2749
94602498	1932	2133	2770
94602658	1957	2101	2766
94602818	1972	2100	2728
94602978	2002	2121	2716
94603138	2092	2375	2754
94603298	2059	2506	2876
94603458	1820	1711	2994
94603618	1912	1917	3028
94603778	2018	2174	2881
94603938	2012	2148	2798
94604098	1964	2088	2744
94604258	1941	2095	2671
94604418	1918	2136	2630
94604578	1912	2142	2609
94604738	1910	2110	2595
94604898	1872	2127	2520
94605058	1831	2145	2506
94605218	1776	2191	2505
94605378	1583	2166	2306
94605538	1715	2222	2373
94605698	1720	2262	2481
94605858	1734	2245	2599
94606018	1728	2232	2611
94606178	1700	2258	2611
94606338	1682	2265	2620
94606498	1707	2244	2716
94606658	1703	2218	2763
94606818	1741	2274	2739
94606978	1655	2215	2627
94607138	1630	2222	2562
94607298	1629	2205	2522
94607458	1621	2177	2565
94607618	1591	2158	2541
94607778	1557	2164	2514
94607938	1512	2203	2390
94608098	1522	2237	2296
94608258	1557	2230	2261
94608418	1547	2246	2196
94608578	1505	2221	2221
94608738	1474	2179	2261
94608898	1444	2194	2289
94609058	1422	2226	2315
94609218	1403	2226	2277
94609378	1388	2224	2311
94609538	1355	2221	2293
94609698	1335	2227	2295
94609858	1359	2200	2631
94610018	1349	2184	2734
94610178	1346	2171	2684
94610338	1308	2156	2530
94610498	1256	2150	2428
94610658	1182	2186	2384
94610818	1132	2201	2376
94610978	1137	2220	2374
94611138	1241	2321	2264
94611298	1201	2248	2166
94611458	972	2033	2134
94611618	1018	2152	2224
94611778	1004	2249	2295
94611938	1039	2265	2212
94612098	1169	2319	2099
94612258	1282	2342	2097
94612418	1267	2311	2130
94612578	1187	2294	2161
94612738	1192	2346	2183
94612898	1170	2322	2081
94613058	1170	2299	2032
94613218	1161	2330	2041
94613378	1187	2325	2031
94613538	1071	2333	1928
94613698	1080	2319	1996
94613858	1075	2339	2054
94614018	1098	2352	2088
94614178	1046	2354	2118
94614338	996	2368	2046
94614498	1119	2328	1973
94614658	1126	2298	1826
94614818	1094	2268	1767
94614978	1114	2323	1868
94615138	1104	2313	1902
94615298	1135	2338	1882
94615458	1043	2320	1776
94615618	1046	2298	1762
94615778	1050	2311	1765
94615938	1047	2326	1801
94616098	1111	2334	1837
94616258	1283	2301	1907
94616418	1773	2152	1491
94616578	1725	2128	1530
94616738	1393	2105	1549
94616898	1151	2212	1660
94617058	956	2311	1535
94617218	790	2395	1564
94617378	693	2616	1309
94617538	665	2508	1171
94617698	687	2347	1017
94617858	809	2270	923
94618018	971	2202	908
94618178	1103	2148	947
94618338	1208	2132	1001
94618498	1294	2123	1017
94618658	1345	2128	1046
94618818	1349	2098	1041
94618978	1305	2082	1013
94619138	1269	2099	982
94619298	1207	2159	998
94619458	1164	2175	1019
94619618	1129	2201	1014
94619778	1104	2219	995
94619938	1131	2224	997
94620098	1137	2235	987
94620258	1147	2209	983
94620418	1171	2221	983
94620578	1217	2196	978
94620738	1279	2167	891
94620898	1272	2139	942
94621058	1260	2151	951
94621218	1228	2176	997
94621378	1212	2237	1039
94621538	1164	2223	1002
94621698	1122	2242	988
94621858	1123	2209	875
94622018	1157	2239	909
94622178	1247	2121	701
94622338	1453	2154	771
94622498	1448	2122	777
94622658	1383	2173	934
94622818	1218	2186	867
94622978	1236	2244	936
94623138	1291	2204	903
94623298	1295	2213	913
94623458	1321	2187	898
94623618	1339	2186	863
94623778	1324	2192	833
94623938	1334	2184	816
94624098	1311	2187	836
94624258	1457	2150	895
94624418	1337	2210	867
94624578	1333	2211	857
94624738	1319	2209	862
94624898	1326	2220	852
94625058	1304	2203	780
94625218	1306	2213	842
94625378	1289	2212	834
94625538	1280	2169	856
94625698	1349	2120	906
94625858	1367	2139	918
94626018	1819	2019	1036
94626178	1550	2303	962
94626338	1617	2022	998
94626498	1509	2176	1073
94626658	1601	2212	909
94626818	1618	2158	793
94626978	1573	2257	759
94627138	1641	2287	796
94627298	1700	2252	816
94627458	1668	2243	833
94627618	1633	2198	857
94627778	1619	2167	883
94627938	1627	2165	897
94628098	1633	2141	900
94628258	1634	2146	863
94628418	1659	2186	789
94628578	1678	2209	706
94628738	1652	2233	656
94628898	1658	2232	608
94629058	1675	2196	556
94629218	1663	2198	566
94629378	1665	2188	557
94629538	1666	2170	542
94629698	1641	2188	528
94629858	1643	2170	544
94630018	1662	2170	534
94630178	1674	2147	552
94630338	1682	2152	566
94630498	1688	2125	587
94630658	1697	2094	612
94630818	1614	2049	646
94630978	1647	2008	819
94631138	1677	2041	857
94631298	1684	2032	840
94631458	1706	2011	800
94631618	1723	2000	748
94631778	2054	2380	486
94631938	2030	2262	439
94632098	1963	2200	517
94632258	1914	2183	542
94632418	1876	2144	600
94632578	1820	2099	652
94632738	1766	2096	625
94632898	1743	2127	522
94633058	1751	2136	495
94633218	1737	2126	514
94633378	1755	2130	554
94633538	1720	2114	555
94633698	1719	2117	520
94633858	1773	2109	489
94634018	1785	2077	543
94634178	1770	2085	593
94634338	1767	2082	619
94634498	1763	2074	610
94634658	1770	2089	656
94634818	1803	2093	692
94634978	1824	2105	697
94635138	1843	2122	708
94635298	1863	2126	692
94635458	1836	2139	675
94635618	1825	2115	693
94635778	1791	2141	551
94635938	1824	2143	674
94636098	1858	2095	678
94636258	1827	2110	683
94636418	1821	2114	670
94636578	1826	2141	714
94636738	1840	2149	713
94636898	1829	2101	692
94637058	1801	2153	758
94637218	1801	2092	695
94637378	1825	2133	699
94637538	1818	2133	703
94637698	1801	2120	722
94637858	1892	2088	385
94638018	1858	2047	444
94638178	1945	2064	430
94638338	1821	2084	559
94638498	1839	2097	736
94638658	1905	2109	705
94638818	1851	2126	714
94638978	1869	2090	675
94639138	1879	2068	663
94639298	1885	2094	703
94639458	1879	2056	671
94639618	1825	2148	669
94639778	1864	2127	650
94639938	1868	2106	676
94640098	1875	2101	655
94640258	1868	2101	663
94640418	1889	2100	667
94640578	1872	2095	667
94640738	1884	2080	663
94640898	1895	2101	641
94641058	1872	2072	666
94641218	1879	2102	668
94641378	1896	2101	678
94641538	1911	2098	665
94641698	1927	2110	550
94641858	1897	2096	652
94642018	1898	2100	673
94642178	1903	2083	693
94642338	1882	2098	680
94642498	1888	2115	661
94642658	1905	2118	641
94642818	1902	2118	682
94642978	1871	2105	667
94643138	1880	2126	674
94643298	1884	2115	664
94643458	1880	2111	661
94643618	1881	2130	678
94643778	1906	2143	677
94643938	1895	2110	669
94644098	1866	2112	673
94644258	1910	2094	696
94644418	1934	2158	702
94644578	1841	2108	657
94644738	1931	2139	683
94644898	1910	2122	677
94645058	1896	2102	667
94645218	1913	2114	663
94645378	1927	2126	670
94645538	1911	2092	669
94645698	1872	2142	657
94645858	1883	2118	670
94646018	1903	2112	662
94646178	1884	2107	680
94646338	1888	2106	672
94646498	1885	2115	673
94646658	1892	2105	671
94646818	1898	2103	673
94646978	1894	2102	677
94647138	1891	2105	676
94647298	1886	2115	665
94647458	1904	2090	662
94647618	1909	2104	668
94647778	1884	2114	678
94647938	1905	2089	677
94648098	1909	2109	658
94648258	1897	2108	664
94648418	1867	2147	688
94648578	1910	2097	628
94648738	1887	2103	650
94648898	1892	2109	689
94649058	1907	2095	677
94649218	1899	2109	681
94649378	1886	2110	670
94649538	1891	2120	676
94649698	1886	2106	668
94649858	1897	2115	670
94650018	1902	2096	665
94650178	1889	2106	669
94650338	1897	2104	663
94650498	1881	2104	691
94650658	1899	2096	670
94650818	1914	2113	656
94650978	1901	2111	672
94651138	1908	2094	669
94651298	1900	2092	669
94651458	1897	2104	663
94651618	1902	2115	674
94651778	1894	2110	667
94651938	1902	2112	683
94652098	1883	2105	667
94652258	1895	2102	682
94652418	1886	2117	676
94652578	1892	2099	670
94652738	1884	2111	676
94652898	1882	2098	681
94653058	1883	2102	678
94653218	1896	2105	677
94653378	1890	2110	676
94653538	1897	2118	673
94653698	1880	2118	670
94653858	1901	2110	677
94654018	1883	2112	676
94654178	1902	2119	672
94654338	1894	2105	673
94654498	1895	2105	672
94654658	1889	2106	673
94654818	1894	2102	676
94654978	1919	2098	656
94655138	1974	2034	672
94655298	1966	2061	672
94655458	1910	2121	644
94655618	1855	2057	658
94655778	1855	2136	666
94655938	1879	2126	670
94656098	1884	2133	674
94656258	1868	2122	687
94656418	1871	2110	674
94656578	1892	2098	675
94656738	1894	2109	679
94656898	1912	2111	705
94657058	1887	2113	698
94657218	1900	2108	663
94657378	1895	2096	669
94657538	1898	2110	676
94657698	1884	2115	677
94657858	1889	2112	668
94658018	1895	2122	696
94658178	1911	2111	670
94658338	1898	2113	684
94658498	1891	2106	664
94658658	1887	2105	672
94658818	1884	2104	670
94658978	1884	2110	678
94659138	1898	2111	684
94659298	1897	2111	667
94659458	1910	2109	686
94659618	1890	2106	681
94659778	1893	2096	666
94659938	1901	2112	685
94660098	1891	2114	676
94660258	1901	2101	668
94660418	1902	2110	682
94660578	1899	2112	676
94660738	1887	2105	668
94660898	1901	2106	692
94661058	1891	2119	672
94661218	1885	2118	670
94661378	1902	2116	687
94661538	1904	2111	669
94661698	1892	2126	655
94661858	1893	2113	676
94662018	1887	2118	667
94662178	1883	2113	676
94662338	1907	2109	676
94662498	1892	2105	673
94662658	1888	2098	669
94662818	1911	2123	660
94662978	1903	2121	660
94663138	1861	2090	680
94663298	1879	2102	665
94663458	1889	2103	676
94663618	1893	2113	675
94663778	1894	2107	670
94663938	1888	2122	661
94664098	1920	2101	708
94664258	1889	2108	686
94664418	1897	2114	676
94664578	1902	2101	674
94664738	1902	2110	674
94664898	1921	2118	681
94665058	1899	2118	662
94665218	1894	2105	674
94665378	1892	2112	676
94665538	1904	2097	676
94665698	1902	2119	675
94665858	1905	2097	662
94666018	1905	2115	676
94666178	1895	2117	655
94666338	1896	2119	679
94666498	1895	2115	688
94666658	1896	2102	666
94666818	1898	2111	673
94666978	1905	2108	682
94667138	1917	2114	667
94667298	1898	2112	667
94667458	1896	2105	685
94667618	1899	2125	674
94667778	1894	2103	676
94667938	1905	2102	681
94668098	1906	2106	673
94668258	1896	2114	688
94668418	1904	2111	674
94668578	1901	2107	669
94668738	1905	2101	673
94668898	1910	2120	683
94669058	1906	2104	666
94669218	1905	2122	683
94669378	1903	2113	664
94669538	1910	2108	687
94669698	1896	2118	679
94669858	1908	2117	671
94670018	1909	2107	670
94670178	1888	2111	653
94670338	1896	2105	672
94670498	1890	2116	678
94670658	1889	2107	668
94670818	1899	2106	669
94670978	1906	2110	668
94671138	1894	2119	673
94671298	1901	2106	677
94671458	1899	2120	664
94671618	1894	2124	681
94671778	1888	2121	679
94671938	1900	2112	665
94672098	1901	2103	669
94672258	1905	2121	683
94672418	1903	2115	684
94672578	1899	2103	684
94672738	1906	2109	668
94672898	1905	2113	666
94673058	1902	2115	682
94673218	1904	2122	675
94673378	1921	2112	679
94673538	1911	2112	668
94673698	1892	2113	674
94673858	1888	2118	673
94674018	1890	2116	677
94674178	1890	2120	674
94674338	1911	2104	679
94674498	1898	2118	679
94674658	1904	2103	674
94674818	1898	2122	673
94674978	1897	2109	665
94675138	1900	2121	667
94675298	1907	2121	663
94675458	1892	2118	671
94675618	1897	2107	661
94675778	1902	2104	680
94675938	1892	2113	667
94676098	1920	2111	684
94676258	1904	2114	676
